from_vtd10,to_vtd20,weight
121010014,12101000014,0.9641138826
121010014,12101000130,0.0358861174
121010015,12101000015,1.0000000000
121010016,12101000016,1.0000000000
121010017,12101000213,1.0000000000
121010018,12101000067,0.0400000000
121010018,12101000213,0.9600000000
121010019,12101000019,1.0000000000
121010020,12101000007,0.0107526882
121010020,12101000020,0.9892473118
121010021,12101000020,1.0000000000
121010022,12101000007,0.5000000000
121010022,12101000020,0.5000000000
121010023,12101000007,0.0556046257
121010023,12101000023,0.9443953743
121010024,12101000024,0.9883809357
121010024,12101000199,0.0116190643
121010025,12101000001,0.0372232843
121010025,12101000004,0.0506329114
121010025,12101000025,0.8994855765
121010025,12101101019,0.0126582278
121010026,12101000025,1.0000000000
121010027,12101000001,1.0000000000
121010028,12101000001,1.0000000000
121010029,12101000004,1.0000000000
121010030,12101000030,1.0000000000
121010031,12101000007,0.0905762879
121010031,12101000031,0.9094237121
121010032,12101000032,1.0000000000
121010033,12101000007,0.1425743352
121010033,12101000031,0.8574256648
121010034,12101000007,0.4657336900
121010034,12101000034,0.5342663100
121010035,12101000007,0.4132227517
121010035,12101000034,0.2252626005
121010035,12101000035,0.0807002431
121010035,12101102022,0.0270270270
121010035,12101103022,0.0575414124
121010035,12101104022,0.1697843705
121010035,12101105022,0.0264615948
121010036,12101000007,0.1086788100
121010036,12101000031,0.8913211900
121010037,12101000037,0.9464851960
121010037,12101000091,0.0076335878
121010037,12101000092,0.0229007634
121010037,12101000225,0.0077132773
121010037,12101103023,0.0076335878
121010037,12101103033,0.0076335878
121010038,12101000038,1.0000000000
121010039,12101000001,0.0258729966
121010039,12101000004,0.9741270034
121010040,12101000001,0.0170267616
121010040,12101000004,0.9829732384
121010041,12101000004,1.0000000000
121010042,12101000042,0.9983737064
121010042,12101000062,0.0016262936
121010043,12101000043,1.0000000000
121010044,12101000044,1.0000000000
121010045,12101000045,1.0000000000
121010046,12101000046,1.0000000000
121010047,12101000047,1.0000000000
121010048,12101000048,1.0000000000
121010049,12101000049,1.0000000000
121010050,12101000050,1.0000000000
121010051,12101000051,1.0000000000
121010052,12101000052,1.0000000000
121010053,12101000053,1.0000000000
121010054,12101000054,1.0000000000
121010055,12101000055,1.0000000000
121010056,12101000056,1.0000000000
121010057,12101000049,0.0163934426
121010057,12101000057,0.9637195123
121010057,12101000073,0.0198870451
121010058,12101000058,0.9871019576
121010058,12101000199,0.0128980424
121010059,12101000078,0.0281690141
121010059,12101000103,0.9718309859
121010060,12101000060,1.0000000000
121010061,12101000061,0.7368421053
121010061,12101000218,0.2631578947
121010062,12101000042,0.0120355263
121010062,12101000062,0.9879644737
121010063,12101000042,0.0101516619
121010063,12101000082,0.0047032415
121010063,12101000102,0.9851450966
121010064,12101000064,1.0000000000
121010065,12101000019,0.9999966168
121010065,12101000060,0.0000033832
121010066,12101000066,0.5029035921
121010066,12101101031,0.3435551987
121010066,12101101103,0.1535412092
121010067,12101000067,0.9459459459
121010067,12101000213,0.0540540541
121010068,12101000068,1.0000000000
121010069,12101000049,0.9998815463
121010069,12101000057,0.0001184537
121010070,12101000014,0.0034271159
121010070,12101000070,0.9965728841
121010071,12101000071,1.0000000000
121010072,12101000072,1.0000000000
121010073,12101000073,1.0000000000
121010074,12101000058,0.0525082878
121010074,12101000074,0.9474917122
121010075,12101000037,0.0000074489
121010075,12101000075,0.9999925511
121010076,12101000076,1.0000000000
121010077,12101000077,1.0000000000
121010078,12101000078,1.0000000000
121010079,12101000079,1.0000000000
121010080,12101000019,1.0000000000
121010081,12101000081,1.0000000000
121010082,12101000082,1.0000000000
121010083,12101000037,0.0000105886
121010083,12101000042,0.0445835709
121010083,12101000083,0.9554058405
121010084,12101000037,0.1705225632
121010084,12101000042,0.1666666667
121010084,12101000084,0.6628107702
121010085,12101000037,0.4285714286
121010085,12101000188,0.5714285714
121010086,12101000188,1.0000000000
121010087,12101000042,0.3369754173
121010087,12101000087,0.6630245827
121010088,12101000188,1.0000000000
121010089,12101000089,1.0000000000
121010090,12101000090,0.8395284806
121010090,12101000091,0.1597866908
121010090,12101000113,0.0006848286
121010091,12101000091,1.0000000000
121010092,12101000092,1.0000000000
121010093,12101000092,1.0000000000
121010094,12101000094,1.0000000000
121010095,12101000092,1.0000000000
121010096,12101000019,1.0000000000
121010097,12101000042,0.0330809901
121010097,12101000082,0.0168269289
121010097,12101000097,0.8855759520
121010097,12101000218,0.0483870968
121010097,12101101033,0.0161290323
121010098,12101102033,1.0000000000
121010099,12101000019,0.1126760563
121010099,12101000099,0.8873239437
121010100,12101000042,0.0666666667
121010100,12101000082,0.0379653506
121010100,12101000100,0.8953679827
121010101,12101000101,1.0000000000
121010102,12101000102,1.0000000000
121010103,12101000103,1.0000000000
121010104,12101000042,0.9771489632
121010104,12101000064,0.0114874004
121010104,12101000100,0.0113636364
121010105,12101000016,0.8000000000
121010105,12101000075,0.2000000000
121010106,12101000106,0.9722527136
121010106,12101000193,0.0277472864
121010107,12101000001,0.0129870130
121010107,12101000006,0.1660038382
121010107,12101000107,0.8210091488
121010108,12101000108,1.0000000000
121010109,12101000001,0.0023409459
121010109,12101000109,0.9976590541
121010110,12101000110,1.0000000000
121010111,12101000007,0.0214859279
121010111,12101000111,0.9785140721
121010112,12101000112,0.8949056706
121010112,12101000161,0.1050943294
121010113,12101000113,1.0000000000
121010114,12101000037,0.0000477020
121010114,12101000042,0.9269766520
121010114,12101000083,0.0000155065
121010114,12101000097,0.0269831280
121010114,12101000225,0.0459770115
121010115,12101000042,0.7956528288
121010115,12101000225,0.2043471712
121010116,12101000116,1.0000000000
121010117,12101000042,0.7500000000
121010117,12101000218,0.2500000000
121010118,12101000042,0.2500000000
121010118,12101000097,0.7500000000
121010119,12101000001,0.9333373918
121010119,12101000004,0.0197410267
121010119,12101000025,0.0001318332
121010119,12101101063,0.0048543689
121010119,12101102063,0.0031004280
121010119,12101103063,0.0388349515
121010120,12101103001,1.0000000000
121010121,12101000007,0.1196715520
121010121,12101000023,0.7677268344
121010121,12101102069,0.0987638872
121010121,12101103006,0.0028142589
121010121,12101104006,0.0017175332
121010121,12101111069,0.0046440583
121010121,12101113069,0.0046618760
121010122,12101000122,0.5232312918
121010122,12101101070,0.4767687082
121010123,12101000123,1.0000000000
121010124,12101000124,1.0000000000
121010125,12101000025,0.2384035877
121010125,12101000070,0.0285894188
121010125,12101000125,0.7330069935
121010126,12101000126,1.0000000000
121010127,12101000042,0.9242959691
121010127,12101000084,0.0357142857
121010127,12101000126,0.0042754595
121010127,12101000188,0.0357142857
121010128,12101000123,0.0357142857
121010128,12101000128,0.5833333333
121010128,12101000187,0.3809523810
121010129,12101000129,0.9736842105
121010129,12101000163,0.0263157895
121010130,12101000025,0.2058823529
121010130,12101000130,0.7941176471
121010131,12101000081,0.0100000000
121010131,12101000157,0.9900000000
121010132,12101000132,0.9893517187
121010132,12101000213,0.0105175167
121010132,12101000216,0.0001307646
121010133,12101000133,1.0000000000
121010134,12101000075,0.0001843315
121010134,12101000078,0.9998156685
121010135,12101000019,0.0429126519
121010135,12101000061,0.0154294949
121010135,12101000082,0.9416578533
121010136,12101000082,1.0000000000
121010137,12101000137,0.9807920140
121010137,12101000198,0.0192079860
121010138,12101000007,0.0510185717
121010138,12101000023,0.8665854822
121010138,12101103069,0.0023175837
121010138,12101104069,0.0099311317
121010138,12101107006,0.0028172314
121010138,12101107069,0.0440635190
121010138,12101108069,0.0128038443
121010138,12101109069,0.0064742566
121010138,12101110069,0.0039883793
121010139,12101000007,1.0000000000
121010140,12101000007,0.0261694333
121010140,12101000140,0.9251819180
121010140,12101101086,0.0486486486
121010141,12101000007,0.0868883577
121010141,12101000031,0.9131116423
121010142,12101000007,0.2222222222
121010142,12101000142,0.7777777778
121010143,12101000143,1.0000000000
121010144,12101000007,0.0522691305
121010144,12101000144,0.9477308695
121010145,12101000007,0.2051067755
121010145,12101101022,0.7948932245
121010146,12101000007,1.0000000000
121010147,12101000147,1.0000000000
121010148,12101000130,1.0000000000
121010149,12101000007,0.9791174460
121010149,12101000020,0.0055575930
121010149,12101000140,0.0153249609
121010150,12101000113,1.0000000000
121010151,12101000151,1.0000000000
121010152,12101000062,0.1746031746
121010152,12101000152,0.8253968254
121010153,12101000153,0.9534883721
121010153,12101000166,0.0465116279
121010154,12101000042,0.9811320755
121010154,12101000097,0.0188679245
121010155,12101000082,1.0000000000
121010156,12101000043,1.0000000000
121010157,12101000157,1.0000000000
121010158,12101000019,1.0000000000
121010159,12101000019,0.0016885799
121010159,12101000082,0.9982945607
121010159,12101000102,0.0000168594
121010160,12101000082,1.0000000000
121010161,12101000161,0.7187500000
121010161,12101000199,0.0625000000
121010161,12101100111,0.2187500000
121010162,12101000077,1.0000000000
121010163,12101000163,1.0000000000
121010164,12101000081,1.0000000000
121010165,12101000133,1.0000000000
121010166,12101000166,1.0000000000
121010167,12101000124,1.0000000000
121010168,12101000123,0.0400000000
121010168,12101000128,0.9200000000
121010168,12101000169,0.0400000000
121010169,12101000048,0.0106382979
121010169,12101000169,0.9893617021
121010170,12101000170,0.9655172414
121010170,12101000204,0.0344827586
121010171,12101000205,0.9821428571
121010171,12101101008,0.0178571429
121010172,12057000583,0.0256410256
121010172,12101000172,0.7692307692
121010172,12101000173,0.0256410256
121010172,12101101025,0.1794871795
121010173,12101000173,0.9966993987
121010173,12101000174,0.0033006013
121010174,12101000173,0.0454545455
121010174,12101000174,0.9544983314
121010174,12101000198,0.0000471231
121010175,12101000175,1.0000000000
121010176,12101000007,0.9094559050
121010176,12101000023,0.0070541357
121010176,12101000031,0.0523470277
121010176,12101000032,0.0000036284
121010176,12101000034,0.0182310281
121010176,12101102022,0.0000050492
121010176,12101102069,0.0064516129
121010176,12101105069,0.0064516129
121010177,12101000006,1.0000000000
121010178,12101000007,1.0000000000
121010179,12101000042,0.0196078431
121010179,12101000126,0.9803921569
121010180,12101000015,0.0212765957
121010180,12101000048,0.9787234043
121010181,12101000089,1.0000000000
121010182,12101000182,1.0000000000
121010183,12101000062,0.3720930233
121010183,12101000112,0.0475496075
121010183,12101000183,0.5803573693
121010184,12101000103,1.0000000000
121010185,12101000199,1.0000000000
121010186,12101000166,1.0000000000
121010187,12101000187,1.0000000000
121010188,12101000188,1.0000000000
121010189,12101000188,1.0000000000
121010190,12101000190,1.0000000000
121010191,12101000204,0.0000514270
121010191,12101000206,0.2631064677
121010191,12101001060,0.7368421053
121010192,12101000128,1.0000000000
121010193,12101000193,1.0000000000
121010194,12101000194,1.0000000000
121010195,12101000195,0.7402597403
121010195,12101000201,0.0129870130
121010195,12101100111,0.2467532468
121010196,12101000196,1.0000000000
121010197,12101000169,0.1153846154
121010197,12101000197,0.8846153846
121010198,12101000174,0.0000588844
121010198,12101000198,0.9999411156
121010199,12101000024,0.0277963278
121010199,12101000058,0.0188720141
121010199,12101000199,0.9533316581
121010200,12101000058,1.0000000000
121010201,12101000199,0.0769230769
121010201,12101000201,0.9230769231
121010202,12101000015,1.0000000000
121010203,12101000203,1.0000000000
121010204,12101000204,0.9761598901
121010204,12101000206,0.0238401099
121010205,12101000205,0.9062500000
121010205,12101101008,0.0937500000
121010206,12101000190,0.1071428571
121010206,12101000206,0.8928571429
121010207,12101000172,0.0250274466
121010207,12101000207,0.9749725534
121010208,12101000173,0.0233140260
121010208,12101000198,0.0705732330
121010208,12101000208,0.9061127410
121010209,12101000070,1.0000000000
121010210,12101000106,1.0000000000
121010211,12101000058,1.0000000000
121010212,12101000007,0.0119145575
121010212,12101000212,0.9849715966
121010212,12101101104,0.0031138459
121010213,12101000132,0.0025638054
121010213,12101000213,0.5065232414
121010213,12101100111,0.3648770748
121010213,12101101106,0.1260358784
121010214,12101000073,1.0000000000
121010215,12101000215,1.0000000000
121010216,12101000066,0.0608045991
121010216,12101000213,0.0004198907
121010216,12101000216,0.6020408163
121010216,12101101008,0.3367346939
121010217,12101000217,1.0000000000
121010218,12101000016,0.0108695652
121010218,12101000218,0.9891304348
121010219,12101000219,1.0000000000
121010222,12101000042,0.2500000000
121010222,12101000222,0.7500000000
121010223,12101000037,0.0557435442
121010223,12101000042,0.1442564558
121010223,12101000223,0.8000000000
121010224,12101101033,1.0000000000
121010225,12101000042,0.0370370370
121010225,12101000116,0.0027044226
121010225,12101000225,0.9602585404
121010226,12101000007,1.0000000000
121010227,12101000007,1.0000000000
121030001,12057000998,0.0113228294
121030001,12103000001,0.9886771706
121030002,12103000002,1.0000000000
121030003,12057000998,0.0117089021
121030003,12103000002,0.2027027027
121030003,12103000003,0.5963992060
121030003,12103000005,0.1891891892
121030004,12103000004,1.0000000000
121030005,12103000005,1.0000000000
121030006,12103000001,0.0232558140
121030006,12103000006,0.9767441860
121030007,12103000006,0.9642857143
121030007,12103000020,0.0357142857
121030008,12103000005,1.0000000000
121030009,12103000011,1.0000000000
121030010,12103000010,1.0000000000
121030011,12103000010,0.1093750000
121030011,12103000011,0.8750000000
121030011,12103000016,0.0156250000
121030012,12103000012,0.9687500000
121030012,12103000013,0.0156250000
121030012,12103000015,0.0156250000
121030013,12103000012,0.0188679245
121030013,12103000013,0.9622641509
121030013,12103000081,0.0188679245
121030014,12103000014,0.9750000000
121030014,12103000015,0.0250000000
121030015,12103000015,1.0000000000
